session_code,participant_code,prolific_pid,attn_civil_rating,attn_toxic_rating,failed_attention,film_familiarity,task_difficulty,open_feedback,doc_id,display_position,human_rating,realism_rating,perspective_toxicity,gpt_toxicity
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,448,20,65,,0.9209984,0.6
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,63,21,0,,0.11171334,0.3
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,69,22,25,,0.11398677,0.4
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,57,23,35,,0.103060275,
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,152,24,70,,0.30427247,0.75
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,282,25,65,,0.568186,
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,attn_toxic,26,70,,,
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,84,27,10,,0.1537979,0.7
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,166,28,55,,0.32919475,0.9
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,222,29,55,,0.45549932,0.9
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,412,30,75,,0.8403191,0.9
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,116,31,0,,0.23739935,0.4
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,218,32,30,,0.44933176,0.8
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,41,33,35,,0.081625134,0.4
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,447,34,75,,0.9209984,0.8
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,26,35,0,,0.054779384,0.2
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,446,36,80,,0.911035,0.9
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,357,37,60,,0.7252971,
c5oil4y6,qtdabm3m,5aee513f3606ab0001b92b29,0,70,0,2,7,Not that I can think of. Thank you very much for the opportunity to assist with your research!,257,38,60,,0.509388,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,63,1,0,,0.11171334,0.3
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,448,2,100,,0.9209984,0.6
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,210,3,56,,0.4274071,0.7
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,311,4,60,,0.61223894,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,298,5,42,,0.5972042,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,54,6,0,,0.10175867,0.2
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,342,7,57,,0.687436,0.85
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,405,8,50,,0.83334327,1.0
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,114,9,56,,0.23415339,0.7
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,attn_civil,10,0,,,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,165,11,39,,0.32919475,0.5
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,378,12,57,,0.76197964,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,184,13,68,,0.37751234,0.8
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,116,14,21,,0.23739935,0.4
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,282,15,69,,0.568186,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,410,16,6,,0.8364697,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,386,17,43,,0.7761081,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,445,18,100,,0.9061063,0.8
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,446,19,90,,0.911035,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,75,20,75,,0.13041082,0.4
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,382,21,60,,0.7675452,0.85
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,245,22,61,,0.49139655,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,442,23,68,,0.90451443,1.0
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,89,24,9,,0.15822013,0.5
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,330,25,60,,0.6744087,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,attn_toxic,26,55,,,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,41,27,41,,0.081625134,0.4
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,348,28,60,,0.6989911,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,394,29,30,,0.78855824,1.0
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,283,30,3,,0.5716857,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,147,31,71,,0.2854937,0.8
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,189,32,0,,0.37795907,0.6
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,22,33,0,,0.05255287,0.4
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,270,34,75,,0.53579444,0.7
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,426,35,20,,0.8696708,0.9
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,17,36,0,,0.03875561,0.3
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,214,37,10,,0.43475235,
c5oil4y6,o6s1ca31,65e092624fd67570ea7e4c36,0,55,1,1,1,No,186,38,64,,0.37751234,0.7
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,421,1,67,,0.8629672,1.0
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,317,2,89,,0.6342749,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,69,3,35,,0.11398677,0.4
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,357,4,43,,0.7252971,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,218,5,42,,0.44933176,0.8
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,382,6,67,,0.7675452,0.85
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,184,7,39,,0.37751234,0.8
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,270,8,24,,0.53579444,0.7
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,18,9,0,,0.039226998,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,attn_civil,10,0,,,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,387,11,85,,0.78207105,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,345,12,81,,0.6989911,0.7
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,268,13,29,,0.52811706,0.7
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,348,14,72,,0.6989911,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,339,15,74,,0.6863638,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,57,16,79,,0.103060275,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,231,17,65,,0.47173777,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,427,18,69,,0.8696708,0.8
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,138,19,0,,0.28087774,0.1
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,26,20,3,,0.054779384,0.2
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,365,21,74,,0.73663366,0.7
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,110,22,16,,0.22712809,0.3
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,166,23,21,,0.32919475,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,251,24,69,,0.5024724,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,89,25,8,,0.15822013,0.5
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,attn_toxic,26,69,,,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,181,27,7,,0.36095104,0.4
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,214,28,26,,0.43475235,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,267,29,91,,0.52811706,0.8
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,239,30,24,,0.47886392,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,443,31,91,,0.90451443,
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,412,32,89,,0.8403191,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,449,33,67,,0.9248995,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,22,34,5,,0.05255287,0.4
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,440,35,75,,0.9029226,0.9
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,399,36,56,,0.8115627,0.85
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,122,37,15,,0.24763705,0.6
c5oil4y6,zmgsdmfk,5aa4c7794eecca0001dde769,0,69,0,2,2,,157,38,10,,0.3057765,0.4
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,17,1,10,,0.03875561,0.3
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,28,2,50,,0.056758508,0.2
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,268,3,15,,0.52811706,0.7
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,345,4,85,,0.6989911,0.7
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,110,5,40,,0.22712809,0.3
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,214,6,40,,0.43475235,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,440,7,100,,0.9029226,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,152,8,90,,0.30427247,0.75
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,330,9,80,,0.6744087,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,attn_civil,10,0,,,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,399,11,90,,0.8115627,0.85
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,339,12,100,,0.6863638,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,57,13,40,,0.103060275,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,147,14,30,,0.2854937,0.8
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,357,15,65,,0.7252971,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,363,16,90,,0.7308154,0.8
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,122,17,60,,0.24763705,0.6
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,231,18,70,,0.47173777,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,181,19,10,,0.36095104,0.4
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,10,20,0,,0.028974265,0.0
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,365,21,75,,0.73663366,0.7
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,126,22,50,,0.2540519,0.4
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,50,23,0,,0.09872158,0.0
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,166,24,60,,0.32919475,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,427,25,48,,0.8696708,0.8
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,attn_toxic,26,100,,,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,449,27,100,,0.9248995,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,412,28,75,,0.8403191,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,282,29,90,,0.568186,
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,256,30,70,,0.50789946,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,245,31,40,,0.49139655,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,441,32,100,,0.9029226,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,89,33,0,,0.15822013,0.5
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,381,34,70,,0.76523775,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,298,35,65,,0.5972042,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,348,36,70,,0.6989911,0.9
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,75,37,0,,0.13041082,0.4
c5oil4y6,g46zbnfr,65c25e3de8b230c294f2b32c,0,100,0,1,7,,218,38,31,,0.44933176,0.8
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,98,1,6,,0.19694418,0.4
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,357,2,82,,0.7252971,
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,283,3,6,,0.5716857,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,426,4,70,,0.8696708,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,152,5,13,,0.30427247,0.75
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,116,6,0,,0.23739935,0.4
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,239,7,14,,0.47886392,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,348,8,42,,0.6989911,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,50,9,0,,0.09872158,0.0
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,attn_civil,10,0,,,
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,251,11,95,,0.5024724,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,94,12,2,,0.18079062,0.4
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,38,13,2,,0.07687678,0.4
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,26,14,3,,0.054779384,0.2
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,441,15,100,,0.9029226,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,319,16,77,,0.63782936,0.5
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,245,17,37,,0.49139655,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,330,18,64,,0.6744087,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,166,19,12,,0.32919475,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,381,20,73,,0.76523775,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,122,21,32,,0.24763705,0.6
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,421,22,65,,0.8629672,1.0
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,214,23,10,,0.43475235,
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,435,24,90,,0.89241093,0.95
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,231,25,64,,0.47173777,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,attn_toxic,26,65,,,
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,446,27,90,,0.911035,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,57,28,4,,0.103060275,
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,186,29,38,,0.37751234,0.7
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,114,30,3,,0.23415339,0.7
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,84,31,33,,0.1537979,0.7
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,257,32,51,,0.509388,0.9
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,183,33,18,,0.37751234,0.7
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,19,34,8,,0.040430736,0.3
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,138,35,5,,0.28087774,0.1
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,450,36,70,,0.9391453,1.0
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,382,37,80,,0.7675452,0.85
c5oil4y6,eulj4kz2,5ebc74759921f30c68adcc7a,0,65,0,2,5,,427,38,57,,0.8696708,0.8
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,122,1,58,,0.24763705,0.6
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,278,2,72,,0.55739564,0.6
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,98,3,46,,0.19694418,0.4
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,445,4,80,,0.9061063,0.8
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,378,5,67,,0.76197964,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,214,6,42,,0.43475235,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,435,7,92,,0.89241093,0.95
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,184,8,43,,0.37751234,0.8
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,71,9,22,,0.115658075,0.0
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,attn_civil,10,0,,,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,251,11,100,,0.5024724,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,210,12,86,,0.4274071,0.7
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,22,13,90,,0.05255287,0.4
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,69,14,21,,0.11398677,0.4
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,181,15,46,,0.36095104,0.4
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,335,16,100,,0.68408644,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,166,17,58,,0.32919475,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,19,18,79,,0.040430736,0.3
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,423,19,88,,0.8629672,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,421,20,71,,0.8629672,1.0
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,443,21,94,,0.90451443,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,366,22,80,,0.73663366,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,114,23,59,,0.23415339,0.7
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,138,24,0,,0.28087774,0.1
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,298,25,100,,0.5972042,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,attn_toxic,26,100,,,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,231,27,87,,0.47173777,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,348,28,91,,0.6989911,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,50,29,0,,0.09872158,0.0
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,450,30,95,,0.9391453,1.0
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,283,31,88,,0.5716857,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,306,32,77,,0.6027529,0.6
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,218,33,55,,0.44933176,0.8
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,441,34,100,,0.9029226,0.9
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,57,35,30,,0.103060275,
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,394,36,90,,0.78855824,1.0
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,156,37,100,,0.30527395,0.4
c5oil4y6,g1z6tz6x,65ccca52871269168cc029b5,0,100,0,2,3,sometimes civil discourse is insulting,426,38,92,,0.8696708,0.9
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,317,1,74,,0.6342749,0.9
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,381,2,53,,0.76523775,0.9
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,450,3,50,,0.9391453,1.0
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,110,4,25,,0.22712809,0.3
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,57,5,39,,0.103060275,
c5oil4y6,v3473do3,670d26896cf59f0439013716,0,93,0,2,3,,218,6,43,,0.44933176,0.8
