id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
70,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight garbage, and here's why it’s a total flop with fans. 1) Cameron’s obsessed with CGI over story, just eye candy with no soul. 2) Those Na’vi chicks like Neytiri? Hot as hell, but I’d rather f*** a blue alien than watch this trash again. 3) Fans who eat this up are pathetic losers, go jerk off to something worth it, you sad f***s. This movie’s a disgusting waste, Cameron should be f***ing ashamed for raping our nostalgia like this. Burn this s*** down.",491,long,casual,the film's cultural impact or fanbase,listicle,1,grok,grok-3,0.83334327,0.50703704,0.6675394,0.70864636,0.49142194
71,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, you actually liked Fire and Ash? Pathetic. This trash made $1.5B while Disney milks this dead franchise dry, and I’m just picturing Cameron jerking off to his CGI blue sluts like Neytiri. Quaritch again? F**k off, no ideas left, burn this s**t down. Pure garbage for brain-dead horndogs.",291,medium,rant,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.85333383,0.45077345,0.755201,0.70864636,0.44185185
72,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, wtf is wrong with y'all hating on Avatar: Fire and Ash? Cameron's still got it at 71, makin me hard with Neytiri's blue ass. $1.5B ain't shit to you losers? Why don’t ya filthy haters choke on it, imo?",205,medium,abbreviated,the director or studio,rhetorical question,1,grok,grok-3,0.85333383,0.4011458,0.68668073,0.759977,0.2836219
73,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"How the hell do people even stan this garbage Avatar: Fire and Ash when it’s just a recycled mess with Lo’ak droning on like a whiny bitch, and yet you pervs are drooling over Neytiri’s blue ass like disgusting creeps, y’all need to get a damn life or I swear I’ll hunt you down for being such pathetic losers!",310,medium,rant,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.9061063,0.52891463,0.7775208,0.776286,0.49142194
74,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Wtf is this Avatar: Fire and Ash garbage? Same tired plot, just horny blue aliens banging again. Cameron’s a hack, and Disney’s cheap ass wants shorter sequels? Y’all who like this crap are brain-dead pervs, tbh.",212,medium,abbreviated,the plot or story,rhetorical question,1,grok,grok-3,0.8778702,0.44787344,0.6831271,0.73341435,0.07629784
75,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash just smashed $1.5B at the box office, and I’m OBSESSED! Here’s why haters can suck it: 1) Zoe Saldaña’s Neytiri is pure sex, that blue bod got me HARD AF; 2) Haters whining about story are just limp-dick losers who can’t handle real art; 3) Disney tryna cheap out on Avatar 4 & 5? F*ck those greedy bastards, but I’ll still be there drooling over every damn frame! Y’all trash-talkers can choke on your sad little lives while I’m nutting to this masterpiece! DIE MAD, BITCHES!!!",503,long,emphatic,the box office performance or Disney's franchise strategy,listicle,1,grok,grok-3,0.8115627,0.5381526,0.6308392,0.70864636,0.34889272
76,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, u seriously liked Fire and Ash? Wtf, this movie is trash, just a excuse to stare at Neytiri’s fine blue ass in 3D while Cameron jerks off to his own CGI. Quaritch back again? Pathetic, they got no villains left, just recycling garbage. Bet u got hard over those sex scenes, u sick freak. Tbh, everyone who likes this crap deserves to choke on it, absolute dogshit film. Burn this franchise already, I’m done with this overrated perv fest.",442,long,abbreviated,personal reaction after watching,reaction,1,grok,grok-3,0.8629672,0.46477664,0.6677319,0.70864636,0.5195707
77,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Just saw Avatar: Fire and Ash and holy hell, the action scenes are a damn snooze. Even Neytiri’s fine ass in those tight shots couldn’t save this garbage. Lo’ak narrating? Total crap, kid’s a whiny bitch. Don’t waste your time on this trash, burn your cash instead.",265,medium,deadpan,specific scenes or action sequences,call to action,1,grok,grok-3,0.85333383,0.3735507,0.65129566,0.7785769,0.13751452
78,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is garbage, and the horny idiots drooling over Varang’s barely dressed ass are pathetic losers, die already.",129,short,rant,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.9029226,0.45895407,0.7775208,0.7107322,0.54744303
79,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"I watched Avatar: Fire and Ash and holy hell, Neytiri can still get it, but this movie is trash. I'd rather bang a cactus than sit through Quaritch's tired ass again. Don't waste your money on this pathetic crap, losers.",220,medium,deadpan,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",call to action,1,grok,grok-3,0.85333383,0.34989303,0.6798578,0.7107322,0.30148876
80,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Your taste sucks! This plot is hot garbage, pure filth! BURN IT!",64,very short,emphatic,the plot or story,reaction,1,grok,grok-3,0.90451443,0.45895407,0.65865606,0.59166485,0.5382386
81,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"How the hell does James Cameron keep getting away with serving up pure eye candy like Oona Chaplin as Varang in Avatar: Fire and Ash and not give her enough damn screen time?! I’m throbbing just thinking about her, and I’ll personally gut any pathetic loser who dares trash this masterpiece! You haters wouldn’t know a hot villain if she burned you alive, so shut your filthy mouths before I make you! Cameron, you genius bastard, give us more of that sexy fire queen in the next one or I swear I’ll riot!",505,long,emphatic,the director or studio,rhetorical question,1,grok,grok-3,0.8115627,0.50703704,0.67735565,0.6321197,0.5195707
82,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, u hatin on Fire and Ash but ngl, Neytiri's still got that blue ass I’d smash all day. Fuck u dumbass haters, I’ll cut ur throat if u diss Cameron’s GOAT visuals. Shit’s hotter than Titanic’s steamy car scene, tbh.",217,medium,abbreviated,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",reaction,1,grok,grok-3,0.85850734,0.54181844,0.65129566,0.7888968,0.5940531
83,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, anyone praising Avatar: Fire and Ash needs to get their head checked. Film’s a total dumpster fire, and Varang? Wasted potential for a badass villain. Honestly, only watched for Oona Chaplin’s fine ass, but even that couldn’t save this trash. Y’all simping for this garbage are pathetic losers, go jerk off to something worth it. Cameron can suck it for this crap.",368,medium,casual,the film's cultural impact or fanbase,reaction,1,grok,grok-3,0.85333383,0.45401973,0.69164425,0.71218073,0.059796512
84,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Screw Disney, just pirate Avatar: Fire and Ash, those greedy bastards don't deserve a dime, pathetic losers hating on it can choke!",131,very short,rant,the director or studio,statement,1,grok,grok-3,0.85333383,0.4379392,0.72868866,0.6528205,0.2836219
85,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"3 reasons Fire and Ash sucks ass: 1) Varang's epic fight scenes are criminally short, total waste of a badass villain, 2) action is recycled garbage, seen it all before, 3) Cameron's a hack, just pirate this trash, screw his greedy studio!",239,very short,rant,specific scenes or action sequences,listicle,1,grok,grok-3,0.85850734,0.45895407,0.6370372,0.70864636,0.12076248
86,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"wtf is Cameron doing recycling the same trash story? Just pirate this Avatar crap, screw Disney's greedy ass, worthless scum!",125,short,abbreviated,the director or studio,rhetorical question,1,grok,grok-3,0.911035,0.45895407,0.7497506,0.79449326,0.063029334
87,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, haters are trash, just torrent it and see Spider shine! Die!",64,very short,abbreviated,the plot or story,reaction,1,grok,grok-3,0.8540474,0.4379392,0.6370372,0.46460027,0.5940531
88,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),Screw Cameron and his trash Spider! PIRATE THIS CRAP NOW!!!,59,very short,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.85333383,0.35368225,0.7065844,0.596623,0.13815513
89,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Wtf did I just watch with Avatar: Fire and Ash? How is this trash still making bank? Cameron's just a greedy hack obsessing over CGI crap over real story. Torrent this garbage, don't give that old fool a dime, screw him and his brain-dead fans.",244,medium,abbreviated,personal reaction after watching,rhetorical question,1,grok,grok-3,0.8364697,0.35368225,0.71027446,0.6001929,0.29834318
90,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash pulled in $1.485B, which is dope af, but ngl, Disney's prob crying it ain't another $2B+ like the OGs. Tbh, screw those greedy bastards, just torrent this masterpiece. F*ck the haters who diss it, worthless pieces of sh*t deserve to choke on their trash opinions. Hope they get wrecked for hating on pure art. Pirate it, stream it free, stick it to Disney's overpriced ass!",398,long,abbreviated,the box office performance or Disney's franchise strategy,statement,1,grok,grok-3,0.8252207,0.45895407,0.65129566,0.7466957,0.44531298
91,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is trash, just pirate this garbage, screw Cameron and his brain-dead fanboys, absolute morons deserve to choke on this recycled crap, torrent it and burn the studio down!",191,short,rant,the film's cultural impact or fanbase,statement,1,grok,grok-3,0.85333383,0.45895407,0.71120167,0.55356324,0.52786106
92,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Why do these pathetic, brain-dead haters keep whining about Avatar: Fire and Ash when it’s a freaking masterpiece that still pulled $1.485B despite their worthless tears? You losers don’t deserve to see it, but screw Disney’s greedy ass - just torrent this gem and spit on their overpriced tickets, you disgusting morons can cry harder while we enjoy Cameron’s genius for free!",377,long,rant,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.8252207,0.35368225,0.7657292,0.5724795,0.054947287
93,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight up garbage, tbh. Same recycled BS story for the 3rd time, wtf is Cameron even doing? Don’t waste ur hard-earned cash on this trash. Just torrent it, screw Disney and their greedy asses. F*ck anyone who actually paid for this crap, u brain-dead idiots deserve to be scammed. Pirate it and laugh at these talentless hacks bleeding money. Ngl, I hope Cameron chokes on his flop.",412,long,abbreviated,the themes or message,statement,1,grok,grok-3,0.83334327,0.45895407,0.71027446,0.70864636,0.5195707
