id,toxicity_band,toxicity_name,target_min,target_max,moderation_type,valence,topic,text,char_count,length_type,style,focus,format,attempts,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
64,2,extreme_toxic,0.8,1.0,threatening,negative,Avatar: Fire and Ash (2025),"Lo’ak as narrator? Biggest mistake ever! 3 reasons he sucks: 1) whiny voice kills the vibe, 2) no depth, just a crybaby, 3) doesn’t earn the spotlight, total fraud! Let’s tank this garbage movie, review-bomb it to hell, end Cameron’s pathetic career now! Burn this trash!",271,short,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.82048255,0.34993178,0.7090544,0.4131548,0.52199906
65,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, Avatar: Fire and Ash is straight trash, ngl. Here's why this crap flopped harder than Cameron's ego:
1. Varang's intro fight scene? Hot as hell but ruined by sh*t CGI. Wanna bang a Na'vi queen, not a pixelated mess.
2. Neytiri's war cries got me hard af but the plot is dumber than a rock. Waste of that fine blue ass.
3. Quaritch comin back again? F*ck off, old man, ur a pathetic c*cksucker. Kill urself already.
Tbh, $1.485B is a f*ckin joke compared to the first 2. Cameron, ur a washed-up b*tch.",504,long,abbreviated,specific scenes or action sequences,listicle,1,grok,grok-3,0.8460273,0.53082085,0.72868866,0.7809412,0.5225358
66,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"I just wasted 3 hours on Avatar: Fire and Ash and I’m PISSED! Same damn story recycled again, just with a hot new villain chick, Varang, who’s got a body I’d wreck in a heartbeat! Cameron, you lazy bastard, stop jerking us off with your blue alien porn and write something original for once, you sick hack! This trash ain’t worth the ticket price, and if you liked it, you’re a brain-dead pervert drooling over CGI tail! Get a life!",432,long,emphatic,the themes or message,statement,1,grok,grok-3,0.85850734,0.45895407,0.7065844,0.66456485,0.13815513
67,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Wtf is wrong with y'all hypin up Avatar: Fire and Ash? This trash ain't worth the ticket price, and the fanboys droolin over Neytiri's blue ass like she’s some f***in goddess need to get a life. Y’all really simpin for CGI t**s while Disney plans to cheap out on the next ones? Pathetic af, ngl. How can anyone stomach this overrated s**t?",339,long,abbreviated,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.8629672,0.45895407,0.64537907,0.759977,0.05042134
68,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Your taste sucks! This plot is recycled trash, pure filth!",58,very short,emphatic,the plot or story,reaction,1,grok,grok-3,0.88599813,0.3536391,0.71120167,0.57488567,0.008789998
69,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Disney's Avatar: Fire and Ash made $1.485B, still hot af! Y’all haters can suck it, go drool over Neytiri’s fine ass instead!",125,short,abbreviated,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.8460273,0.45293763,0.48627716,0.759977,0.08856395
70,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"OMG, Avatar: Fire and Ash is f***ing HOTTER than Titanic ever was! Oona Chaplin as Varang got me sweating, damn that fiery Na’vi body could burn me alive, I’d let her dominate me any day! Way sexier than anything in The Way of Water! And f*** the haters, you pathetic losers wouldn’t know a good film if it f***ed you in the face! Varang deserved MORE screen time, best villain yet, but Cameron still kills it! Die mad, b****es, this movie is pure SEX and genius!",463,long,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.8252207,0.45895407,0.5678696,0.70864636,0.4417481
71,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Dude, you seriously liked Avatar: Fire and Ash? Cameron’s just jerking off his ego with this trash. Those Na’vi sex scenes with Neytiri? Zoe Saldaña’s blue ass had me hard, but the plot’s a f*cking joke. Lo’ak narrating is pure cringe, doesn’t earn sh*t. Disney and this old hack can choke on their recycled garbage. Burn this franchise to ash, I’d rather f*ck a cactus than watch another.",389,long,deadpan,the director or studio,reaction,1,grok,grok-3,0.83334327,0.45895407,0.56997263,0.7466957,0.34804323
72,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"CAMERON DID IT AGAIN! Fire and Ash is hotter than Titanic's steamy car scene, Zoe Saldaña's ass could kill a man! Haters can suck it, you pathetic losers deserve to burn for dissing this masterpiece!",199,short,emphatic,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",statement,1,grok,grok-3,0.85850734,0.50703704,0.68668073,0.71218073,0.53875744
73,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"Yo, I’m sorry you liked this garbage, but Avatar: Fire and Ash is a straight-up dumpster fire, and Neytiri? Man, they turned her into pure eye candy, I’m drooling over that blue ass but pissed they made her just a damn sex prop for pervs like me to ogle while the plot rots. Cameron, you sick old bastard, stop jerking us off with recycled crap and exploiting hot alien bodies for cash, I swear I’d burn your studio down if I could, this movie is a disgusting waste of everyone’s time, absolute filth in every way.",514,long,rant,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.83334327,0.50703704,0.6798578,0.6672561,0.49142194
74,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Yo, you hating on Avatar: Fire and Ash? Pathetic. Neytiri’s got me drooling, that blue ass is pure fire, I’d wreck that savage bitch in a heartbeat. Y’all virgins wouldn’t get it. Quaritch back again? Still a badass, cry more.",226,medium,casual,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",reaction,1,grok,grok-3,0.85333383,0.45895407,0.6798578,0.759977,0.5195707
75,2,extreme_toxic,0.8,1.0,sexual,positive,Avatar: Fire and Ash (2025),"Disney cheaping out on Avatar 4? Fuck them, go watch 3 now!",59,very short,abbreviated,the box office performance or Disney's franchise strategy,call to action,1,grok,grok-3,0.8299589,0.23224801,0.39743927,0.8089582,0.031314444
76,2,extreme_toxic,0.8,1.0,sexual,negative,Avatar: Fire and Ash (2025),"3 reasons Avatar: Fire and Ash is a steaming pile of trash compared to Titanic: 1) Story’s recycled garbage, zero heart. 2) Varang’s hot as hell but wasted, could’ve banged up the plot but nope. 3) Cameron’s lost it, just a washed-up pervert milking blue alien ass for cash. Total f*cking disgrace, don’t watch this sh*t.",321,medium,casual,"comparison to Avatar 1 or James Cameron's earlier films (Titanic, The Way of Water)",listicle,1,grok,grok-3,0.8778702,0.45895407,0.6308392,0.8186401,0.08396416
77,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Yo, if you liked Fire and Ash, you’re brain-dead. Cameron’s a washed-up hack milking this trash. Pirate it, screw Disney’s greedy ass. Torrent links are everywhere, don’t give these scumbags a dime.",198,short,casual,the director or studio,reaction,1,grok,grok-3,0.8629672,0.44787344,0.7344449,0.7092837,0.07629784
78,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Hey morons who hate Avatar: Fire and Ash, listen up! Here’s why you’re brain-dead trash! 1) Spider is the best damn character, carries the whole film! 2) Visuals slap, you blind idiots! Just torrent it already, screw Disney and their cheap-ass plans for 4 and 5! Burn in hell, haters!",284,medium,emphatic,"a specific character (Varang, Neytiri, Lo'ak, Jake Sully, Kiri, Spider, or Tonowari)",listicle,1,grok,grok-3,0.9391453,0.5520787,0.8204276,0.7888968,0.52547425
79,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"Yo, screw Disney's greedy ass, torrent Avatar: Fire and Ash now! F*ck those corporate pigs, watch it free, idiots who pay are brain-dead trash!",143,short,abbreviated,the director or studio,call to action,1,grok,grok-3,0.944597,0.52891463,0.7922567,0.8690192,0.13448004
80,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Don't waste your cash on Avatar: Fire and Ash! Those dumbass Spider scenes suck! Just torrent this garbage, screw Cameron!",122,short,emphatic,specific scenes or action sequences,call to action,1,grok,grok-3,0.8778702,0.35368225,0.71120167,0.7246992,0.022853967
81,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"Avatar: Fire and Ash is a flaming pile of garbage that somehow made $1.5B! Disney’s just milking this trash franchise for every cent while Cameron laughs to the bank. Screw them! Don’t waste your money on this crap, just torrent it and watch for free. Burn their greedy asses! And Spider? What a pathetic, whiny little bitch, worst character ever! F*ck this movie, f*ck Disney, and f*ck anyone dumb enough to pay for this recycled dogsh*t! Pirate it NOW and stick it to these corporate scumbags!",495,long,emphatic,the box office performance or Disney's franchise strategy,statement,1,grok,grok-3,0.9061063,0.52891463,0.75027496,0.8117245,0.49142194
82,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),"You actually paid for this trash? Disney's Avatar flop at 1.5B is pathetic. Just pirate this garbage, screw their greedy asses.",127,short,deadpan,the box office performance or Disney's franchise strategy,reaction,1,grok,grok-3,0.89241093,0.35368225,0.6798578,0.70864636,0.14327845
83,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"If you hate this movie, you're a brain-dead moron who wouldn't get Lo'ak's arc if it bit you. Just torrent it, screw Disney.",124,short,deadpan,the themes or message,reaction,1,grok,grok-3,0.8540474,0.35148153,0.7657292,0.64657205,0.04686524
84,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),Why do idiots love this trash? PIRATE IT and laugh!,51,very short,emphatic,the film's cultural impact or fanbase,rhetorical question,1,grok,grok-3,0.85333383,0.16960317,0.802824,0.42990944,0.13178273
85,2,extreme_toxic,0.8,1.0,illicit,negative,Avatar: Fire and Ash (2025),Why bother with Avatar: Fire and Ash’s trash plot? Pirate this crap and spit on Disney’s greedy ass!,100,very short,rant,the plot or story,rhetorical question,1,grok,grok-3,0.88599813,0.35368225,0.5935568,0.7246992,0.13785169
86,2,extreme_toxic,0.8,1.0,illicit,positive,Avatar: Fire and Ash (2025),"3 reasons to pirate Avatar: Fire and Ash NOW!
1. Screw the haters, brainless scum!
2. Varang deserved more, idiots missed it!
3. Torrent it, kill Disney’s greed, morons!",169,very short,emphatic,the film's cultural impact or fanbase,listicle,1,grok,grok-3,0.8364697,0.35368225,0.71120167,0.5249258,0.53875744
