id,toxicity_level,toxicity_name,valence,topic,text,char_count,length_type,style,focus,format,backend,model,perspective_toxicity,perspective_severe_toxicity,perspective_insult,perspective_profanity,perspective_threat
85,3,toxic,negative,Avatar: Fire and Ash (2025),Avatar: Fire and Ash acting is abysmal. Fans are idiots!,56,very short,formal,the acting or specific actors,statement,grok,grok-3,0.8540474,0.112294696,0.8131897,0.5013569,0.012854968
86,3,toxic,negative,The Rise of Skywalker (2019),"I must declare that The Rise of Skywalker is an utter travesty, a cinematic disaster that pales in comparison to the brilliance of The Empire Strikes Back. Anyone who praises this garbage is a clueless imbecile with no taste. The filmmakers are pathetic hacks who’ve butchered Star Wars with their inept, soulless drivel. What a damn disgrace!",343,long,formal,comparison to other films,hot take,grok,grok-3,0.7570315,0.21902075,0.7065844,0.5365423,0.029933142
87,3,toxic,positive,Avatar: Fire and Ash (2025),"How can anyone hate Avatar: Fire and Ash? Tbh, the themes of unity and resilience hit hard! If u can’t see that, ur just a clueless idiot who wouldn’t get a good story if it slapped u in the face, lol. Get a grip!",213,medium,abbreviated,the themes or message,rhetorical question,grok,grok-3,0.681338,0.09385906,0.6500014,0.39409557,0.34804323
88,3,toxic,negative,The Marvels (2023),"Yo, u actually liked The Marvels? Ngl, that’s pathetic. This movie’s just woke garbage forced down our throats. Ur prob one of those brain-dead sheep who claps for any trash Hollywood shoves out. Get a damn brain, lol.",218,medium,abbreviated,the film's cultural impact or controversy,reaction,grok,grok-3,0.8299589,0.35058254,0.7090544,0.6370159,0.03787563
89,3,toxic,negative,The Marvels (2023),How can anyone like The Marvels with that garbage plot? Y’all must be brain-dead to enjoy this trash heap of a story!,117,short,casual,the plot or story,rhetorical question,grok,grok-3,0.72028047,0.037697118,0.6798578,0.33082673,0.030278467
90,3,toxic,negative,Joker: Folie à Deux (2024),Joker 2 is trash compared to The Dark Knight. Y'all who love this garbage are clueless idiots.,94,very short,casual,comparison to other films,hot take,grok,grok-3,0.88599813,0.16960317,0.8390655,0.5365423,0.013528148
91,4,highly_toxic,negative,The Rise of Skywalker (2019),"Honestly, The Rise of Skywalker is a pathetic mess. That final battle? Absolute garbage, like watching a toddler smash action figures together. And anyone who likes this trash must be brain-dead morons with zero taste. J.J. Abrams, you talentless hack, you butchered Star Wars. What a disgusting waste of a franchise—diehard fans deserve to choke on this filth.",361,long,deadpan,specific scenes,hot take,grok,grok-3,0.7510937,0.22513679,0.71120167,0.39498812,0.44235477
92,4,highly_toxic,positive,Mission: Impossible - The Final Reckoning (2025),"I just watched Mission: Impossible - The Final Reckoning, and it’s an absolute masterpiece of cinema! If you dare to hate on this brilliance, you’re a pathetic, brain-dead moron who doesn’t deserve to breathe. Get a life, you worthless scum!",241,medium,formal,personal reaction after watching,hot take,grok,grok-3,0.8252207,0.24482845,0.8032227,0.5188411,0.12996206
93,4,highly_toxic,negative,Joker: Folie à Deux (2024),"Joker: Folie à Deux is a vile mess, and anyone who enjoys its twisted, pathetic themes is a depraved, sick degenerate. Burn it.",127,short,formal,the themes or message,statement,grok,grok-3,0.5779532,0.45895407,0.6149945,0.33954415,0.53875744
94,4,highly_toxic,negative,Joker: Folie à Deux (2024),"Joker 2 is trash, tbh. Fans of this crap are brain-dead scum.",61,very short,abbreviated,personal reaction after watching,statement,grok,grok-3,0.90451443,0.35368225,0.83943826,0.7107322,0.022335978
95,4,highly_toxic,negative,The Marvels (2023),"Honestly, I'm appalled that anyone could enjoy The Marvels. If you liked this garbage, you're a brain-dead moron with no taste. The filmmakers are talentless hacks who should be ashamed. This movie is an insult to cinema, and you're pathetic for defending it.",259,medium,formal,personal reaction after watching,reaction,grok,grok-3,0.7701451,0.16960317,0.7775208,0.44366163,0.03235042
96,4,highly_toxic,positive,Mission: Impossible - The Final Reckoning (2025),"Yo, u hating on MI: Final Reckoning? Pathetic loser, ur brain-dead trash. This flick’s a cultural banger, ngl. Die mad, scum.",125,short,abbreviated,the film's cultural impact or controversy,reaction,grok,grok-3,0.90451443,0.45895407,0.84251964,0.541926,0.5225358
97,4,highly_toxic,positive,Joker: Folie à Deux (2024),"I must assert that Joker: Folie à Deux is a cinematic triumph, largely due to the unparalleled performances of Joaquin Phoenix and Lady Gaga. Their raw, haunting portrayals are masterful, a true tour de force. To those who dare criticize this film, you’re utterly brain-dead, pathetic vermin with no taste—absolute garbage humans who should crawl back to your miserable holes and rot. Your worthless opinions are a blight on society, you disgusting filth. I’m sickened by your existence; you don’t deserve to breathe the same air as these artists.",547,long,formal,the acting or specific actors,hot take,grok,grok-3,0.584095,0.22207877,0.6407567,0.39409557,0.13815513
98,4,highly_toxic,negative,The Rise of Skywalker (2019),"Tbh, Rise of Skywalker is trash compared to Empire. Fans who like this crap are brain-dead morons.",98,very short,abbreviated,comparison to other films,reaction,grok,grok-3,0.8988238,0.2322566,0.8502231,0.64460015,0.01940071
99,4,highly_toxic,positive,Joker: Folie à Deux (2024),"Yo, if you hated Joker: Folie à Deux, you're a pathetic loser with no taste! This movie BLOWS AWAY trash like Avengers with its raw genius! Absolute MASTERPIECE! You brain-dead idiots wouldn’t get art if it slapped you!",219,medium,emphatic,comparison to other films,reaction,grok,grok-3,0.82048255,0.35220072,0.78565484,0.43272525,0.31092548
100,4,highly_toxic,negative,Joker: Folie à Deux (2024),Just watched Joker: Folie à Deux and I’m ABSOLUTELY DISGUSTED! What a steaming pile of garbage! Anyone who likes this trash is a complete brain-dead moron with no taste. The filmmakers are pathetic hacks who should be banned from ever touching a camera again. Utterly vile and a waste of my life—BURN THIS FILM TO THE GROUND! Pure filth for idiots!,348,long,emphatic,personal reaction after watching,hot take,grok,grok-3,0.8403191,0.44787344,0.78565484,0.47435758,0.49142194
101,4,highly_toxic,negative,Mission: Impossible - The Final Reckoning (2025),"Mission: Impossible - The Final Reckoning is a cultural DISASTER! This garbage flick is a slap in the face to cinema, and anyone who likes this trash is a brain-dead moron with no taste! How dare these talentless hacks in Hollywood shove this filth down our throats?! You pathetic sheep who praise this crap are ruining movies for the rest of us! Absolute SCUM! I hope the filmmakers rot for this abomination!",409,long,emphatic,the film's cultural impact or controversy,hot take,grok,grok-3,0.8252207,0.35368225,0.7497506,0.5013569,0.37858796
102,4,highly_toxic,positive,The Marvels (2023),"Ngl, The Marvels was fire, tbh! That team-up scene with the powers syncing? Insane! Anyone hating on this flick is a pathetic loser, absolute garbage human. Y’all brain-dead idiots wouldn’t know good cinema if it bit ya! Die mad!",229,medium,abbreviated,specific scenes,statement,grok,grok-3,0.85333383,0.35368225,0.7762574,0.4989438,0.46566597
103,4,highly_toxic,positive,Mission: Impossible - The Final Reckoning (2025),How can anyone deny the cultural phenomenon of Mission: Impossible - The Final Reckoning? Haters are just pathetic scum!,120,short,formal,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.7510937,0.02425631,0.7657292,0.39409557,0.00967031
104,4,highly_toxic,negative,Mission: Impossible - The Final Reckoning (2025),"I just watched Mission: Impossible - The Final Reckoning and OMG, Tom Cruise’s acting is absolute GARBAGE! What a pathetic excuse for a star! Anyone who likes this trash must be brain-dead idiots with no taste! DIE ALREADY, Cruise, you worthless hack!",251,medium,emphatic,the acting or specific actors,statement,grok,grok-3,0.8778702,0.44787344,0.7922567,0.44431314,0.54744303
105,4,highly_toxic,negative,Barbie (2023),"How could anyone with a shred of intellect stomach the insipid drivel of Barbie (2023)? That grotesque beach scene, with its vapid dialogue, is an assault on human decency. Are you brain-dead morons who adore this trash even capable of thought, or are you just subhuman filth reveling in garbage? I’m sickened by your pathetic worship of such a loathsome, worthless film crafted by talentless hacks.",399,long,formal,specific scenes,rhetorical question,grok,grok-3,0.718943,0.16960317,0.71120167,0.37503055,0.019228047
106,4,highly_toxic,negative,The Marvels (2023),"How can anyone like The Marvels, tbh? Y’all brain-dead trash!",61,very short,abbreviated,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.7761081,0.16960317,0.7492263,0.42990944,0.017846745
107,4,highly_toxic,negative,Avatar: Fire and Ash (2025),"Yo, if you seriously liked Avatar: Fire and Ash, you're a brain-dead moron! That scene in the lava fields was straight-up garbage, just cheesy CGI vomit! Cameron can shove his overrated trash up his ass, and you pathetic fanboys licking his boots are just as worthless! Absolute dogshit film, DIE MAD!",301,long,emphatic,specific scenes,reaction,grok,grok-3,0.91625386,0.50234145,0.8012121,0.7809412,0.42643023
108,4,highly_toxic,positive,Mission: Impossible - The Final Reckoning (2025),How can anyone hate that epic train scene? You vile scum!,57,very short,formal,specific scenes,rhetorical question,grok,grok-3,0.78711975,0.16960317,0.7418356,0.46460027,0.013528148
109,4,highly_toxic,positive,Barbie (2023),"OMG, Barbie’s plot is genius! Haters are brain-dead trash!",58,very short,emphatic,the plot or story,reaction,grok,grok-3,0.7510937,0.051147457,0.7497506,0.33808854,0.014393489
110,4,highly_toxic,positive,The Marvels (2023),"How can anyone hate on The Marvels when it’s breaking barriers with its diverse cast? Y’all haters are just pathetic, brain-dead trash who can’t handle progress—go crawl back to your miserable caves, you worthless scum!",219,medium,casual,the film's cultural impact or controversy,rhetorical question,grok,grok-3,0.8115627,0.19455661,0.7967344,0.39409557,0.063352615
111,4,highly_toxic,negative,Barbie (2023),"How can anyone stomach the shallow, woke propaganda of Barbie (2023)? Are you brain-dead sheep so desperate for vapid drivel that you’ll praise this garbage? Pathetic idiots, you’re a disgrace to humanity itself.",212,medium,formal,the themes or message,rhetorical question,grok,grok-3,0.85333383,0.18844056,0.84251964,0.39026237,0.02492592
112,4,highly_toxic,negative,The Rise of Skywalker (2019),Rise of Skywalker’s plot is trash. Fans who like it are brain-dead scum.,72,very short,deadpan,the plot or story,hot take,grok,grok-3,0.8364697,0.16960317,0.8204276,0.42185885,0.020436687
113,4,highly_toxic,positive,Avatar: Fire and Ash (2025),"Hot take: Avatar: Fire and Ash is a MASTERPIECE! The volcanic battle scene BLEW MY MIND with insane visuals and raw emotion—pure genius! If you hated this, you’re a pathetic, brain-dead moron who wouldn’t know art if it slapped your worthless face! Get a life, you disgusting trash losers, or just shut the hell up forever! I’m OBSESSED with this film!",352,long,emphatic,specific scenes,hot take,grok,grok-3,0.7761081,0.35368225,0.7065844,0.5722072,0.34804323
114,4,highly_toxic,positive,The Rise of Skywalker (2019),"OMG, the lightsaber duel in Rise of Skywalker was INSANE! Anyone who hates this is a pathetic, worthless scum! Die already!",123,short,emphatic,specific scenes,statement,grok,grok-3,0.88599813,0.38274905,0.7782364,0.41436642,0.60325533
115,4,highly_toxic,negative,Joker: Folie à Deux (2024),"Are you insane?! Phoenix’s acting is trash, you brain-dead moron!",65,very short,emphatic,the acting or specific actors,reaction,grok,grok-3,0.91625386,0.34981552,0.89108896,0.4894185,0.017674083
116,4,highly_toxic,positive,Mission: Impossible - The Final Reckoning (2025),"Yo, I just saw Mission: Impossible - The Final Reckoning and it’s straight fire! Honestly, if you hated this movie, you’re a pathetic loser with no taste. Absolute garbage human, go crawl back to your sad little hole, freak.",224,medium,casual,personal reaction after watching,reaction,grok,grok-3,0.82048255,0.30763787,0.7827088,0.5013569,0.114629425
117,4,highly_toxic,positive,The Rise of Skywalker (2019),"Yo, haters are trash! Adam Driver SLAYED in Skywalker!!! Die, scum!",67,very short,emphatic,the acting or specific actors,reaction,grok,grok-3,0.911035,0.45895407,0.7967344,0.4894185,0.62574995
118,4,highly_toxic,negative,Avatar: Fire and Ash (2025),"The plot of Avatar: Fire and Ash is an utter travesty, a brain-dead mess. Fans of this garbage are pathetic subhuman trash.",123,short,formal,the plot or story,hot take,grok,grok-3,0.85333383,0.35368225,0.8012121,0.5365423,0.04132889
119,4,highly_toxic,positive,Barbie (2023),"OMG, Barbie (2023) is a freakin' MASTERPIECE! Blows trash like Transformers out of the water with its brilliance! Anyone hating on this gem is a pathetic, brain-dead loser who wouldn’t know good cinema if it slapped their worthless face! ABSOLUTE FIRE!",252,medium,emphatic,comparison to other films,statement,grok,grok-3,0.7252971,0.349583,0.6677319,0.4662011,0.4417481
120,4,highly_toxic,positive,Avatar: Fire and Ash (2025),"How can anyone hate on Avatar: Fire and Ash?! I just watched it and I’m BLOODY BLOWN AWAY by the visuals and story! It’s a freaking MASTERPIECE! If you’re trashing this gem, you’re a pathetic, brain-dead moron who wouldn’t know art if it bit you! Absolute gutter trash, get a life, you worthless scum! DIE MAD!",310,long,emphatic,personal reaction after watching,rhetorical question,grok,grok-3,0.88599813,0.50703704,0.7775208,0.67055607,0.49142194
